TKT,VER,N1A,N1B,N1C,N2A,N2B,N2C,N3A,N3B,N3C,N4A,N4B,N4C,N5A,N5B,N5C,I1,I2,I3,I4,I5,I6,I7,I8,P,U
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner01.ai,nonwinner05.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
252,1869,3,,,,,,40,,,58,,,63,,,base01.ai,free02.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner03.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner08.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner03.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner04.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner08.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner02.ai,nonwinner08.ai,1,2
365,7433,14,,,20,,,32,,,53,,,73,,,base01.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner08.ai,1,3
276,6246,4,,,24,,,,,,52,,,64,,,base01.ai,free03.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner01.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner06.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner08.ai,nonwinner07.ai,1,3
215,3010,,1,10,,25,16,,34,40,,50,51,,75,66,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner05.ai,nonwinner02.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner09.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner06.ai,nonwinner09.ai,1,3
325,968,11,,,28,,,,40,43,55,,,75,,,base03.ai,eeyore03.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner07.ai,nonwinner05.ai,1,3
109,10432,,9,5,,26,30,,38,42,,58,51,,65,,base02.ai,free05_b.ai,,,,,,,1,3
135,24422,,14,2,,17,24,,38,40,,58,47,,74,67,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner05.ai,nonwinner03.ai,1,4
198,865,,8,5,,25,21,,45,42,,49,59,,65,70,base02.ai,,,,,,,,1,4
340,6483,5,,,29,,,42,,,,51,55,67,,,base03.ai,eeyore04.ai,,,,,,,1,4
145,939,,2,9,,24,26,,33,35,,48,56,,67,66,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner05.ai,nonwinner06.ai,1,4
218,9347,,13,2,,28,20,,32,43,,57,49,,69,67,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner02.ai,nonwinner07.ai,1,4
342,22026,4,,,25,,,34,,,58,,,,61,73,base03.ai,eeyore05.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner06.ai,nonwinner04.ai,1,4
318,23748,7,,,,17,18,40,,,51,,,74,,,base03.ai,eeyore02.ai,,,,,,,1,4
350,11841,12,,,,17,26,34,,,56,,,68,,,base03.ai,eeyore02.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
151,8418,,2,15,,30,23,,40,41,,50,59,,65,74,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner06.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner08.ai,nonwinner03.ai,1,1
185,21517,,6,4,,19,30,,32,33,,56,49,,67,75,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner08.ai,1,1
236,3622,6,,,,,,34,,,,50,57,61,,,base03.ai,free02.ai,eeyore04.ai,,,,,,1,1
197,13353,,7,4,,27,22,,40,35,,56,48,,73,61,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner06.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner01.ai,nonwinner04.ai,1,1
324,6387,,4,11,30,,,34,,,57,,,73,,,base03.ai,eeyore01.ai,,,,,,,1,1
301,25181,4,,,,24,28,32,,,55,,,71,,,base03.ai,eeyore02.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner09.ai,nonwinner01.ai,1,1
370,25611,3,,,16,,,34,,,53,,,62,,,base01.ai,,,,,,,,1,2
140,9578,,2,7,,22,20,,43,39,,52,59,,67,61,base02.ai,,,,,,,,1,2
65,7863,,4,13,,18,26,,33,31,,52,49,,,70,base02.ai,free05_a.ai,,,,,,,1,2
26,7837,,2,9,,20,,,37,36,,59,47,,,64,base02.ai,free02_b.ai,free05_a.ai,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner09.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner08.ai,1,2
256,24654,15,,,28,,,41,,,59,,,,,,base01.ai,free05.ai,,,,,,,1,2
203,25695,,4,15,,24,25,,45,35,,54,52,,74,68,base02.ai,,,,,,,,1,2
2,21055,,13,,,22,,,43,37,,58,53,,,71,base02.ai,free01_b.ai,free02_b.ai,free05_a.ai,,,,,1,2
325,968,11,,,28,,,,40,43,55,,,75,,,base03.ai,eeyore03.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner03.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner08.ai,nonwinner03.ai,1,3
51,1791,,13,9,,,27,,39,42,,46,52,,75,,base02.ai,free02_a.ai,free05_b.ai,,,,,,1,3
388,3437,13,,,29,,,32,,,47,,,62,,,base01.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner02.ai,nonwinner07.ai,1,3
377,10555,13,,,30,,,39,,,51,,,64,,,base01.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner01.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner05.ai,nonwinner08.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner07.ai,nonwinner02.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner05.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner06.ai,nonwinner08.ai,1,3
74,20389,,13,5,,17,20,,34,40,,58,56,,62,,base02.ai,free05_b.ai,,,,,,,1,3
255,14494,10,,,,,,41,,,50,,,61,,,base01.ai,free02.ai,,,,,,,1,3
385,22920,4,,,17,,,39,,,47,,,68,,,base01.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner05.ai,nonwinner03.ai,1,3
23,23449,7,,,,,,,,,54,,,,,,base01.ai,free02.ai,free03.ai,free05.ai,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner02.ai,nonwinner04.ai,1,4
72,6604,,4,1,,22,18,,35,44,,54,52,,62,,base02.ai,free05_b.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner06.ai,nonwinner09.ai,1,4
383,21928,3,,,26,,,39,,,55,,,61,,,base01.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner05.ai,nonwinner08.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner06.ai,1,4
125,12076,6,,,,,,,31,45,49,,,,74,75,base03.ai,free02.ai,eeyore03.ai,eeyore05.ai,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner03.ai,nonwinner09.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner05.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner03.ai,nonwinner01.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner04.ai,nonwinner07.ai,1,4
28,9957,,5,3,,19,,,40,39,,59,46,,,71,base02.ai,free02_b.ai,free05_a.ai,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner04.ai,nonwinner01.ai,1,1
277,14412,13,,,,,,33,,,50,,,75,,,base01.ai,free02.ai,,,,,,,1,1
232,6769,14,,,,16,29,45,,,51,,,,,,base03.ai,eeyore02.ai,free05.ai,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner08.ai,nonwinner01.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner03.ai,nonwinner05.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner09.ai,nonwinner02.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner06.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner06.ai,nonwinner05.ai,1,1
69,3328,,1,4,,16,,,37,43,,56,52,,61,67,base02.ai,free02_b.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner03.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner06.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
300,19003,8,,,16,,,39,,,,46,60,,61,64,base03.ai,eeyore04.ai,eeyore05.ai,,,,,,1,2
112,3186,1,,,,,,36,,,54,,,,,,base01.ai,free02.ai,free05.ai,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner08.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner05.ai,nonwinner03.ai,1,2
5,23991,,8,9,,19,,,34,40,,,58,,,75,base02.ai,free02_b.ai,free04_a.ai,free05_a.ai,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner08.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner04.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner07.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner07.ai,nonwinner09.ai,1,2
240,1956,8,,,,,,,43,44,49,,,66,,,base03.ai,free02.ai,eeyore03.ai,,,,,,1,2
311,3285,11,,,29,,,33,,,53,,,,72,74,base03.ai,eeyore05.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner07.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner05.ai,1,2
29,2567,,3,5,,,21,,34,39,,47,51,,69,,base02.ai,free02_a.ai,free05_b.ai,,,,,,1,3
149,18184,,4,15,,20,25,,35,45,,52,54,,72,67,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner01.ai,nonwinner04.ai,1,3
72,6604,,4,1,,22,18,,35,44,,54,52,,62,,base02.ai,free05_b.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner08.ai,nonwinner02.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner08.ai,1,3
19,7293,,4,,,,21,,35,41,,60,58,,,74,base02.ai,free01_b.ai,free02_a.ai,free05_a.ai,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner06.ai,nonwinner03.ai,1,3
140,9578,,2,7,,22,20,,43,39,,52,59,,67,61,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner03.ai,nonwinner06.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner08.ai,nonwinner02.ai,1,3
283,3709,15,,,,19,30,41,,,59,,,,64,75,base03.ai,eeyore02.ai,eeyore05.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner04.ai,nonwinner01.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner05.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner08.ai,nonwinner05.ai,1,4
254,24375,3,,,,,,39,,,55,,,62,,,base01.ai,free02.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner05.ai,nonwinner08.ai,1,4
21,17260,4,,,,,,,,,59,,,,,,base01.ai,free02.ai,free03.ai,free05.ai,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner02.ai,1,4
274,14434,11,,,,,,40,,,60,,,72,,,base01.ai,free02.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner05.ai,nonwinner04.ai,1,4
15,22379,,,15,,30,,,37,45,,46,57,,,69,base02.ai,free01_a.ai,free02_b.ai,free05_a.ai,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner01.ai,nonwinner08.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner03.ai,nonwinner05.ai,1,4
66,5191,,1,9,,,27,,39,41,,50,48,,70,75,base02.ai,free02_a.ai,,,,,,,1,4
112,3186,1,,,,,,36,,,54,,,,,,base01.ai,free02.ai,free05.ai,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner07.ai,nonwinner03.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner04.ai,nonwinner07.ai,1,1
313,19383,3,,,22,,,44,,,59,,,,72,74,base03.ai,eeyore05.ai,,,,,,,1,1
24,24597,7,,,,,,,,,49,,,,,,base01.ai,free02.ai,free03.ai,free05.ai,,,,,1,1
129,5194,4,,,,,,39,,,,52,55,,68,74,base03.ai,free02.ai,eeyore04.ai,eeyore05.ai,,,,,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner02.ai,1,1
281,10518,8,,,,18,21,31,,,,50,59,61,,,base03.ai,eeyore02.ai,eeyore04.ai,,,,,,1,1
83,1595,,2,6,,,30,,39,41,,47,48,,66,67,base02.ai,free02_a.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner04.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner08.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner05.ai,nonwinner09.ai,1,1
216,20691,,10,13,,18,28,,41,37,,50,59,,63,71,base02.ai,,,,,,,,1,1
328,589,,1,3,20,,,37,,,54,,,63,,,base03.ai,eeyore01.ai,,,,,,,1,2
224,14638,,12,5,,23,16,,45,38,,59,55,,65,72,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner07.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner01.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner05.ai,nonwinner08.ai,1,2
360,25808,7,,,25,,,43,,,52,,,67,,,base01.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner07.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner03.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner01.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner07.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner04.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner04.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner03.ai,1,3
37,26103,,9,6,,,20,,36,43,,50,57,,69,,base02.ai,free02_a.ai,free05_b.ai,,,,,,1,3
318,23748,7,,,,17,18,40,,,51,,,74,,,base03.ai,eeyore02.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner08.ai,1,3
97,26941,,5,15,,22,19,,42,40,,58,53,,70,,base02.ai,free05_b.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner06.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner07.ai,nonwinner05.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner09.ai,nonwinner05.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner03.ai,nonwinner02.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner03.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner05.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner06.ai,nonwinner05.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner01.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner08.ai,nonwinner07.ai,1,4
2,21055,,13,,,22,,,43,37,,58,53,,,71,base02.ai,free01_b.ai,free02_b.ai,free05_a.ai,,,,,1,4
116,26732,3,,,,,,43,,,47,,,,,,base01.ai,free02.ai,free05.ai,,,,,,1,4
257,7753,4,,,,,,32,,,57,,,73,,,base01.ai,free02.ai,,,,,,,1,4
343,50,5,,,29,,,,35,37,48,,,74,,,base03.ai,eeyore03.ai,,,,,,,1,4
389,8115,7,,,29,,,31,,,58,,,74,,,base01.ai,,,,,,,,1,4
316,7158,,8,14,28,,,41,,,50,,,67,,,base03.ai,eeyore01.ai,,,,,,,1,4
167,14197,,12,13,,21,16,,32,43,,55,57,,72,67,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner03.ai,1,4
314,13983,15,,,17,,,40,,,,53,58,71,,,base03.ai,eeyore04.ai,,,,,,,1,4
87,10947,,9,3,,,19,,44,38,,48,55,,72,63,base02.ai,free02_a.ai,,,,,,,1,4
234,22170,,,,19,,,44,,,47,,,,65,73,base03.ai,free01.ai,eeyore05.ai,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner08.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner05.ai,nonwinner09.ai,1,1
123,2197,9,,,,22,25,38,,,,52,59,,,,base03.ai,eeyore02.ai,eeyore04.ai,free05.ai,,,,,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner01.ai,1,1
234,22170,,,,19,,,44,,,47,,,,65,73,base03.ai,free01.ai,eeyore05.ai,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner04.ai,nonwinner06.ai,1,1
51,1791,,13,9,,,27,,39,42,,46,52,,75,,base02.ai,free02_a.ai,free05_b.ai,,,,,,1,1
180,20981,,12,6,,30,18,,37,38,,55,51,,74,64,base02.ai,,,,,,,,1,1
225,11910,,14,13,,23,27,,35,40,,50,46,,66,73,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner01.ai,nonwinner02.ai,1,1
158,992,,1,8,,17,19,,39,36,,59,55,,67,74,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner08.ai,nonwinner03.ai,1,1
161,1633,,6,2,,22,18,,34,42,,54,56,,64,62,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner01.ai,nonwinner09.ai,1,1
314,13983,15,,,17,,,40,,,,53,58,71,,,base03.ai,eeyore04.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner09.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner05.ai,nonwinner03.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner08.ai,nonwinner01.ai,1,2
75,17063,,10,12,,27,,,38,39,,47,55,,67,69,base02.ai,free02_b.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner08.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner03.ai,nonwinner07.ai,1,2
214,1661,,5,7,,19,17,,43,31,,56,55,,74,66,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner01.ai,nonwinner03.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner01.ai,1,2
8,553,,,5,,16,,,45,32,,58,50,,,73,base02.ai,free01_a.ai,free02_b.ai,free05_a.ai,,,,,1,2
277,14412,13,,,,,,33,,,50,,,75,,,base01.ai,free02.ai,,,,,,,1,2
155,4713,,11,7,,29,25,,44,41,,56,47,,73,64,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner03.ai,nonwinner01.ai,1,3
359,21010,8,,,20,,,38,,,55,,,63,,,base01.ai,,,,,,,,1,3
164,19229,,13,7,,23,30,,42,45,,56,59,,75,68,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner05.ai,nonwinner02.ai,1,3
279,3162,3,,,16,,,,,,52,,,63,,,base01.ai,free03.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner03.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner03.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner06.ai,1,3
174,5932,,7,11,,29,28,,39,35,,53,50,,70,71,base02.ai,,,,,,,,1,3
284,13765,,1,3,,24,30,36,,,48,,,70,,,base03.ai,eeyore01.ai,eeyore02.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner01.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner06.ai,nonwinner09.ai,1,3
165,17891,,13,1,,23,30,,45,33,,49,52,,61,63,base02.ai,,,,,,,,1,3
205,4748,,2,15,,18,28,,40,33,,57,50,,71,64,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner03.ai,nonwinner02.ai,1,4
100,16430,,1,14,,,16,,33,40,,56,50,,70,61,base02.ai,free02_a.ai,,,,,,,1,4
60,12690,,9,13,,,,,35,39,53,,,,,,base03.ai,eeyore01.ai,free02.ai,eeyore03.ai,free05.ai,,,,1,4
89,15873,,7,2,,22,,,38,42,,51,59,,61,67,base02.ai,free02_b.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner09.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner09.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner04.ai,1,4
13,764,,5,,,,17,,38,43,,60,46,,,75,base02.ai,free01_b.ai,free02_a.ai,free05_a.ai,,,,,1,4
71,24835,,14,5,,,26,,37,41,,56,50,,73,74,base02.ai,free02_a.ai,,,,,,,1,4
